city,state,state_full,country,region,year,census_fips_code,census_population,census_latitude,census_longitude,residential_speed_limit,bna_id,bna_uuid,bna_people,bna_opportunity_employment,bna_opportunity_k12_education,bna_opportunity_technical_vocational_college,bna_opportunity_higher_education,bna_opportunity,bna_core_services_doctors,bna_core_services_dentists,bna_core_services_hospitals,bna_core_services_pharmacies,bna_core_services_grocery,bna_core_services_social_services,bna_core_services,bna_retail,bna_recreation_parks,bna_recreation_trails,bna_recreation_community_centers,bna_recreation,bna_transit,bna_overall_score,bna_rounded_score,bna_total_low_stress_miles,bna_total_high_stress_miles,pop_size,rank,rank_size,rank_state,rank_country,rank_country_size,creation_date,filename
Chapel Hill,NC,North Carolina,United States,South,2023,3711800,58919,35.9213,-79.0451,35,390ee036-683a-4afc-80f7-f77b44aa1516,661d918a-c37e-4537-b540-b469958ae2d0,38.77,33.44,34.83,0,37.08,34.79,35.46,21.75,29.84,19.68,44.7,34.1,33.49,36.48,71.34,46.09,14.71,48.35,0,32.2,32,489.7,140.5,medium,,,,,,2023-04-02T21:50:00Z,NC_Chapel Hill_v23.1.csv
Chapel Hill,NC,North Carolina,United States,South,2023,3711800,58919,35.9213,-79.0451,35,390ee036-683a-4afc-80f7-f77b44aa1516,f5a1f7cf-6ebb-4fb1-b785-4900f172a6a1,39.23,33.96,36.09,0,37.08,35.48,37.55,21.75,29.84,19.7,44.64,34.1,33.9,36.94,71.7,43.03,15.4,47.59,0,32.44,32,501.8,139.5,medium,,,,,,2023-08-24T10:10:00Z,NC_Chapel Hill_v23.2.csv
Chapel Hill,NC,North Carolina,United States,South,2023,3711800,58919,35.9213,-79.0451,35,390ee036-683a-4afc-80f7-f77b44aa1516,5af5e78a-b2a7-48e0-aa07-852f68d5e83b,41.39,34.73,37.44,0,40.81,37.14,43.45,22.38,33.51,21.29,45.1,34.1,36.15,38.77,72.33,40.28,15.4,46.88,0,33.71,34,506.4,138.2,medium,,,,,,2023-12-06T07:56:00Z,NC_Chapel Hill_v23.3.csv
Chapel Hill,NC,North Carolina,United States,South,2024,3711800,58919,35.9213,-79.0451,35,390ee036-683a-4afc-80f7-f77b44aa1516,460047f1-44ce-4f1e-a77f-478d032a333f,41.8,35.19,42.64,0,41.1,39.4,44.63,22.59,33.82,21.64,45.57,34.89,36.74,50.31,72.51,44.22,15.4,48.33,0,36.29,36,507.7,137.7,medium,,,,,,2024-03-12T09:15:00Z,NC_Chapel Hill_v24.1.csv
Charlotte,NC,North Carolina,United States,South,2017,3712000,808834,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,35d3d49c-c720-40c4-ae46-dc31cb8fa5a0,26.59,18.69,25.11,6.88,17.8,19.58,13.25,8.85,14.17,11.26,21.78,21.13,16.11,16.02,18.36,32.5,11.88,21.69,11.45,18.38,18,0,0,large,,,,,,2017-05-02T07:26:00Z,NC_Charlotte_v17.1.csv
Charlotte,NC,North Carolina,United States,South,2017,3712000,808834,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,a5c708ff-e583-4179-88d6-6bc9b888c29e,28.18,20.15,26.54,6.88,18.85,20.8,14.16,9.62,19.48,11.34,22.42,21.13,17.6,17.53,21.01,38.46,11.88,24.84,14.43,20.43,20,5451.3,1514.9,large,,,,,,2017-07-18T11:15:00Z,NC_Charlotte_v17.2.csv
Charlotte,NC,North Carolina,United States,South,2018,3712000,826060,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,d898b065-a769-4360-b2bd-24b0bb8d4f1f,28.18,20.23,27.09,3.08,22.51,21.37,13.49,6.63,19.49,11.82,24.81,18.39,17.4,21.35,29.83,38.5,6.67,27.07,15.89,21.63,22,5511.7,1537.2,large,,,,,,2018-01-29T07:33:00Z,NC_Charlotte_v18.1.csv
Charlotte,NC,North Carolina,United States,South,2019,3712000,841611,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,f32922ec-d2aa-4ea2-9d0f-d6b71ee64065,15.44,11.65,14.02,5.12,10.15,11.53,6.86,4.24,8.53,6.68,14.57,11.66,9.56,13.26,20.61,12.21,6.71,14.2,7.4,11.76,12,584.1,6567.5,large,,,,,,2019-02-14T09:39:00Z,NC_Charlotte_v19.1.csv
Charlotte,NC,North Carolina,United States,South,2020,3712000,857425,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,724a6a43-4b20-4f2c-b371-dc0ef51c611d,15.44,11.76,13.93,4.97,11.75,11.84,6.38,5.78,8.2,6.45,14.39,10.67,9.34,13.78,23.49,13.68,6.73,15.87,8.41,12.26,12,618,6648.5,large,,,,,,2020-02-19T08:39:00Z,NC_Charlotte_v20.1.csv
Charlotte,NC,North Carolina,United States,South,2021,3712000,873570,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,f191937c-1071-473e-a453-0774b983c34f,29,20.76,28.25,8.15,22.17,22.4,11.39,8.93,17.56,12.45,27.25,15.83,17.12,25.71,40.02,35.81,10.1,31.07,15.03,23.03,23,5565.6,1762.3,large,,,,,,2021-02-25T23:00:00Z,NC_Charlotte_v21.1.csv
Charlotte,NC,North Carolina,United States,South,2022,3712000,864871,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,c6ffe77b-1daa-4317-bdcb-71aeb71d9bea,29.4,21.47,30.33,15.7,23.02,24.3,12.1,9.17,17.56,12.32,27.91,17.23,17.64,31.27,41.82,38.73,8.55,32.42,15.31,24.65,25,5661.1,1765.6,large,,,,,,2022-01-23T21:01:00Z,NC_Charlotte_v22.1.csv
Charlotte,NC,North Carolina,United States,South,2023,3712000,875045,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,74c0d489-910a-44bf-a8e0-7fb4b306715b,30.17,21.56,31.49,17.77,21.87,24.72,14.16,10.45,20.18,13.92,29.91,20.11,19.8,39,47.06,39.44,9.58,35.02,15.65,26.88,27,5879.8,1767,large,,,,,,2023-04-02T21:50:00Z,NC_Charlotte_v23.1.csv
Charlotte,NC,North Carolina,United States,South,2023,3712000,875045,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,94988d32-d86a-4d87-8cbd-b12fb7e70d5b,30.86,22.13,33.08,21.25,22.98,26.04,14.7,12.07,19.22,14.08,32.33,22.61,20.87,43.65,49.7,43.45,9.65,37.5,16.71,28.69,29,5941.4,1771,large,,,,,,2023-08-24T10:10:00Z,NC_Charlotte_v23.2.csv
Charlotte,NC,North Carolina,United States,South,2023,3712000,875045,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,45ac7885-704e-4fdd-ab2a-a4a05064465d,31.27,22.75,33.57,21.6,23.12,26.5,15.17,12.62,19.56,14.62,33.53,22.89,21.49,44.6,50.75,43.23,9.95,37.92,16.82,29.19,29,5976.5,1773,large,,,,,,2023-12-06T07:56:00Z,NC_Charlotte_v23.3.csv
Charlotte,NC,North Carolina,United States,South,2024,3712000,875045,35.209,-80.831,25,bcb2b483-e43f-4c97-a3bc-5776118f08d5,576b961e-71cf-4046-8dcd-5e61d526c54f,31.02,23.08,34.51,21.5,22.33,26.77,15.88,13.62,19.97,15.29,35.07,21.98,22.13,46.48,51.39,41.91,11,37.97,17.02,29.65,30,6029.1,1771.9,large,,,,,,2024-03-12T09:15:00Z,NC_Charlotte_v24.1.csv
China Grove,NC,North Carolina,United States,South,2023,3712480,4449,35.5714,-80.5765,35,875e76d8-c333-4d1a-a780-010edc2b4edf,6c6dcc13-50b0-41b8-ac00-52f27e1ed5bc,14.94,12.37,7.5,0,0,9.94,0,0,0,1.29,5.86,0,4.55,0,5.18,0,2.64,4.2,0,8.24,8,0,79.7,small,,,,,,2023-04-02T21:50:00Z,NC_China Grove_v23.1.csv
China Grove,NC,North Carolina,United States,South,2023,3712480,4449,35.5714,-80.5765,35,875e76d8-c333-4d1a-a780-010edc2b4edf,468c1293-798a-424a-8aa6-a50b6ba148b8,14.94,12.37,7.5,0,0,9.94,0,0,0,1.29,5.86,0,4.55,0,5.18,0,2.64,4.2,0,8.24,8,0,79.6,small,,,,,,2023-08-23T13:59:00Z,NC_China Grove_v23.2.csv
China Grove,NC,North Carolina,United States,South,2023,3712480,4449,35.5714,-80.5765,35,875e76d8-c333-4d1a-a780-010edc2b4edf,c6632b55-6a63-409f-9379-6e51c5cf3286,14.94,12.37,7.5,0,0,9.94,0,0,0,1.29,5.86,0,4.55,0,5.18,0,2.64,4.2,0,8.24,8,0,79.6,small,,,,,,2023-12-06T07:56:00Z,NC_China Grove_v23.3.csv
China Grove,NC,North Carolina,United States,South,2024,3712480,4449,35.5714,-80.5765,35,875e76d8-c333-4d1a-a780-010edc2b4edf,c7df9943-5fac-4578-8698-55db7d848c95,14.94,12.37,7.5,0,0,9.94,0,0,0,1.29,5.86,0,4.55,0,5.18,0,2.64,4.2,0,6.79,7,0,79.6,small,,,,,,2024-03-12T09:14:00Z,NC_China Grove_v24.1.csv
Concord,NC,North Carolina,United States,South,2017,3714100,85753,35.3921,-80.6355,25,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,626f4dd4-e9c6-478f-81b8-2edf60fbb3e7,36.3,21.58,18.99,6.86,0,18.61,0,4.88,2.1,23.63,11.34,27.18,10.18,18.36,20.72,0,0,20.72,0,19.98,20,0,0,medium,,,,,,2017-04-29T06:58:00Z,NC_Concord_v17.1.csv
Concord,NC,North Carolina,United States,South,2017,3714100,85753,35.3921,-80.6355,25,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,cf945d03-4bda-4b5c-8621-2e4c6581a97c,36.31,21.57,18.99,6.86,11.45,17.17,0,4.88,2.1,23.63,11.34,27.18,10.18,15.2,20.73,0,0,20.73,0,19.18,19,877.9,224.3,medium,,,,,,2017-07-20T06:20:00Z,NC_Concord_v17.2.csv
Concord,NC,North Carolina,United States,South,2018,3714100,87607,35.3921,-80.6355,25,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,97bf8c97-c033-44b4-9d08-b165d377afdc,36.35,21.6,18.99,6.86,11.45,17.18,0,4.88,2.1,23.63,13.08,27.18,10.62,15.5,20.72,0,0,20.72,0,19.35,19,883,225.3,medium,,,,,,2018-01-30T18:12:00Z,NC_Concord_v18.1.csv
Concord,NC,North Carolina,United States,South,2019,3714100,89729,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,65f34e33-d66b-4379-815f-3c50ccf3a325,19.61,11.67,7.21,1.06,11.45,9,0,2.33,2.23,14.96,8.57,27.18,8.39,10.59,11.14,0,0,11.14,0,11.39,11,121.6,991.1,medium,,,,,,2019-02-14T21:42:00Z,NC_Concord_v19.1.csv
Concord,NC,North Carolina,United States,South,2019,3714100,89729,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,aced4cef-4f5f-4c98-87c5-f3de406bc245,19.61,11.67,7.21,1.06,11.45,9,0,2.33,2.23,14.96,8.57,27.18,8.39,10.59,11.14,0,0,11.14,0,11.39,11,121.6,991.1,medium,,,,,,2019-02-14T21:43:00Z,NC_Concord_v19.2.csv
Concord,NC,North Carolina,United States,South,2020,3714100,91980,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,9255e618-6007-4884-8028-4cbc727e72d5,19.58,12.15,7.45,1.06,11.45,9.26,2.39,2.76,2.23,12.75,8.9,27.18,8.78,8.71,10.5,0,0,10.5,0,11.09,11,144.7,980,medium,,,,,,2020-02-20T07:33:00Z,NC_Concord_v20.1.csv
Concord,NC,North Carolina,United States,South,2021,3714100,94147,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,24d4ba55-28b1-4e98-8b0a-4d2f36244b9b,19.66,12.04,8.78,1.06,4.02,8.2,4.1,3.03,2.23,14.28,8.88,27.18,9.29,10.42,12.8,0,0,12.8,0,11.68,12,144,993.6,medium,,,,,,2021-02-25T23:01:00Z,NC_Concord_v21.1.csv
Concord,NC,North Carolina,United States,South,2022,3714100,102566,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,6e87b89c-afd8-40f8-b5b5-d0cbefece907,19.31,11.94,9.19,1.06,3.99,8.3,3.76,2.32,2.23,14.3,10.2,27.18,9.49,10.17,15.64,0,13.53,14.83,0,12.01,12,109.1,1023.9,medium,,,,,,2022-01-23T21:02:00Z,NC_Concord_v22.1.csv
Concord,NC,North Carolina,United States,South,2023,3714100,105335,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,e59ff974-de9e-48dc-b723-29e614dd69a8,19.3,12.14,9.45,1.06,3.99,8.46,3.76,2.81,2.23,12.42,10.14,9.98,6.75,13.96,18.93,0,13.53,16.85,3.59,11.1,11,126.9,1021.3,medium,,,,,,2023-04-02T21:50:00Z,NC_Concord_v23.1.csv
Concord,NC,North Carolina,United States,South,2023,3714100,105335,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,3b39ecc3-29c0-4ed0-ad67-22c344482ff7,19.32,12.21,9.45,1.06,3.99,8.49,3.5,2.81,2.23,12.42,10.14,9.98,6.7,13.93,21.07,0,13.53,18.17,3.61,11.29,11,124.3,1030,medium,,,,,,2023-08-23T13:59:00Z,NC_Concord_v23.2.csv
Concord,NC,North Carolina,United States,South,2023,3714100,105335,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,3d3b5731-7b2a-4153-b28d-dab2b9b32ac4,19.32,12.21,9.45,1.06,3.99,8.49,3.5,2.81,2.23,12.42,10.14,9.98,6.7,13.93,21.59,0,13.53,18.49,3.61,11.34,11,124.3,1029.8,medium,,,,,,2023-12-06T07:56:00Z,NC_Concord_v23.3.csv
Concord,NC,North Carolina,United States,South,2024,3714100,105335,35.3921,-80.6355,35,823020d0-cae8-4b14-8fd9-9a44d84cfdf5,511ec55a-9b6c-4d16-a10a-65756e7adf3b,19.31,12.2,10.5,1.06,3.99,8.85,2.96,2.81,2.23,10.49,11.19,9.98,6.66,16.36,21.66,0,13.53,18.53,3.61,11.77,12,124.2,1032.2,medium,,,,,,2024-03-12T09:15:00Z,NC_Concord_v24.1.csv
Creedmoor,NC,North Carolina,United States,South,2024,3715320,4871,36.125,-78.678,35,0a50d272-15d7-43ef-ae4f-46eb46c6fa55,8a5d849b-f7eb-4299-a9c2-539695b07d80,32.2,22.23,13.71,0,0,17.97,0,10.52,0,2.66,24.43,0,11.42,16.85,5.5,0,15.96,9.52,0,17.25,17,2.5,66.3,small,,,,,,2024-03-20T10:34:00Z,NC_Creedmoor_v24.1.csv
Durham,NC,North Carolina,United States,South,2017,3719000,251761,35.9801,-78.901,25,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,e4197aa3-f0b8-4e92-81a5-ed693541d7c3,31.86,23.63,30.3,37.84,24.29,27.52,20.06,19.43,13.42,11.22,25.14,48.83,23.37,17.24,45.28,38.43,14.27,35.13,1.21,22.72,23,0,0,medium,,,,,,2017-05-02T07:26:00Z,NC_Durham_v17.1.csv
Durham,NC,North Carolina,United States,South,2017,3719000,251761,35.9801,-78.901,25,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,bd92a74e-2585-4888-9972-d842142b9892,34.02,26.1,34.11,37.12,27.64,30.31,23.12,19.43,16.76,11.52,27.02,48.83,25.15,19.05,47.24,39.56,14.27,36.31,7.98,25.7,26,1873.3,540.6,medium,,,,,,2017-07-18T11:15:00Z,NC_Durham_v17.2.csv
Durham,NC,North Carolina,United States,South,2018,3719000,257232,35.9801,-78.901,25,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,fcfbb823-1391-429b-b6d9-72e7e2f22a2a,33.81,25.85,33.45,37.12,27.65,30,23.08,19.26,16.92,11.77,26.04,48.83,24.94,17.59,47.34,39.08,16.25,36.68,1.42,24.41,24,1911,539.7,medium,,,,,,2018-01-29T07:33:00Z,NC_Durham_v18.1.csv
Durham,NC,North Carolina,United States,South,2019,3719000,264310,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,a81de4bb-257f-4810-b48e-021dd1fe32dc,17.72,12.76,17.38,7.32,19.31,15.14,13.39,15.45,13.28,5.61,13.48,5.13,11.58,13.74,32.39,13.43,10.78,20.35,1.19,13.29,13,430.5,2078.3,medium,,,,,,2019-02-14T20:23:00Z,NC_Durham_v19.1.csv
Durham,NC,North Carolina,United States,South,2020,3719000,269702,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,ccd6bc72-900c-463c-8e1d-923d67dd472c,18.65,13.46,17.73,6.8,21.46,15.89,13.26,15.72,12.35,7.76,15.31,5.13,12.07,16.72,35.66,18.49,9.72,23.17,0.61,14.46,14,563.8,2084.9,medium,,,,,,2020-02-20T07:46:00Z,NC_Durham_v20.1.csv
Durham,NC,North Carolina,United States,South,2020,3719000,269702,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,c0ef2b55-7e90-4235-8a4f-1709fc05d055,18.77,13.49,17.86,6.76,21.52,15.95,13.27,15.67,12.38,7.77,15.37,5.16,12.09,16.74,35.67,18.54,9.69,23.18,0.61,14.5,14,568.4,2126.7,medium,,,,,,2020-02-21T10:23:00Z,NC_Durham_v20.2.csv
Durham,NC,North Carolina,United States,South,2021,3719000,276341,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,243b7486-64b6-4aa0-bda0-747f818ba65c,18.98,13.33,17.79,6.76,22.16,16,13.39,13.16,12.38,8.27,16.6,5.43,12.26,16.99,36.66,17.77,9.91,23.36,0.61,14.64,15,624.9,2131.9,medium,,,,,,2021-02-25T23:00:00Z,NC_Durham_v21.1.csv
Durham,NC,North Carolina,United States,South,2022,3719000,279106,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,e30f98a9-6157-4754-8262-ea6af482b081,19.06,13.42,18.88,6.76,22.07,16.4,13.11,13.26,12.49,8.14,16.43,5.26,12.16,17.12,37.2,20.02,9.8,24.34,0.61,14.88,15,615.2,2127.2,medium,,,,,,2022-01-23T21:01:00Z,NC_Durham_v22.1.csv
Durham,NC,North Carolina,United States,South,2023,3719000,284094,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,cf4ee9dd-2cdd-4173-a10d-56bd211b752f,19.18,13.7,19.06,5.51,22.67,16.55,12.72,12.92,12.99,7.57,16.91,5.26,12.21,19.45,36,20.02,9.44,23.77,6.25,16.05,16,639.7,2141.6,medium,,,,,,2023-04-02T21:50:00Z,NC_Durham_v23.1.csv
Durham,NC,North Carolina,United States,South,2023,3719000,284094,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,04706866-c0bd-49b6-919a-d641565b4d23,19.19,13.71,19.07,5.51,22.67,16.56,12.35,10.87,14.03,7.57,16.76,5.26,12.1,19.45,36,20.06,9.45,23.78,6.25,16.03,16,641.5,2145.8,medium,,,,,,2023-08-24T10:10:00Z,NC_Durham_v23.2.csv
Durham,NC,North Carolina,United States,South,2023,3719000,284094,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,f53a676b-f678-4aa8-beff-5fc560d9a998,19.22,13.51,19.46,5.51,22.06,16.5,12.24,10.87,13.58,7.64,16.4,5.26,11.9,19.36,35.97,20.51,9.49,23.94,6.25,16,16,632.8,2151,medium,,,,,,2023-12-06T07:56:00Z,NC_Durham_v23.3.csv
Durham,NC,North Carolina,United States,South,2024,3719000,284094,35.9801,-78.901,35,0fdfead5-aa8f-44b9-b78b-6f8dd37ebd68,2ab7d7b0-ec6c-46bb-b6bd-425cd146841d,19.24,13.52,20.02,5.51,22.06,16.7,12.6,10.87,13.58,10.02,16.33,5.26,12.2,24.84,36.01,20.51,9.49,23.96,6.25,16.92,17,636.2,2148.7,medium,,,,,,2024-03-12T09:15:00Z,NC_Durham_v24.1.csv
Elkin,NC,North Carolina,United States,South,2024,3720620,4026,36.2634,-80.8471,35,cda71b5a-95ae-4762-b536-82ef3a411183,d85f04b7-60bc-40d9-a46b-c2761ed8b436,22.26,19.03,9.76,0,0,14.4,3.13,6.1,25.95,10.59,6.62,0,10.75,2.42,9.7,0,10.8,10.12,0,12.06,12,12.1,102.7,small,,,,,,2024-03-12T09:14:00Z,NC_Elkin_v24.1.csv
Emerald Isle,NC,North Carolina,United States,South,2023,3721160,3870,34.6644,-77.0314,35,1274ceab-27b1-4787-a443-914fe7fbce8b,325150bb-2f62-494f-b83f-2693adeaeb61,76.6,72.71,0,0,0,72.71,88.95,66,0,0,74.58,0,66.21,73.09,68.37,91.52,88.87,81.6,0,73.5,74,126.7,50.3,small,,,,,,2023-08-23T13:59:00Z,NC_Emerald Isle_v23.1.csv
Emerald Isle,NC,North Carolina,United States,South,2023,3721160,3870,34.6644,-77.0314,35,1274ceab-27b1-4787-a443-914fe7fbce8b,0e3c9499-a5a6-40cf-9616-1db6ff8b5c3c,76.6,72.71,0,0,0,72.71,88.95,66,0,0,74.58,0,66.21,73.09,68.4,91.52,88.87,81.61,0,73.5,74,126.7,50.3,small,,,,,,2023-12-06T07:56:00Z,NC_Emerald Isle_v23.2.csv
Emerald Isle,NC,North Carolina,United States,South,2024,3721160,3870,34.6644,-77.0314,35,1274ceab-27b1-4787-a443-914fe7fbce8b,eb6243e0-7f9c-41f1-b447-7891055cc8f3,76.6,72.71,0,0,0,72.71,88.95,66,0,83.74,74.58,0,79.09,70.23,68.4,91.52,88.87,81.61,0,76.03,76,126.7,50.3,small,,,,,,2024-03-12T09:14:00Z,NC_Emerald Isle_v24.1.csv
Fayetteville,NC,North Carolina,United States,South,2018,3722920,210324,35.0828,-78.9735,25,9b7787ba-7f62-4b9c-9a74-37a2887be070,ae4f59f8-4e8f-4655-965f-b5b9f7ee9953,35.66,28.49,27.21,16.04,21.23,25.35,2.06,0.84,18.39,16.26,21.57,0,13.17,14.3,19.1,35.09,16.84,24.13,24.86,22.55,23,2094.6,421.4,medium,,,,,,2018-02-02T12:16:00Z,NC_Fayetteville_v18.1.csv
Fayetteville,NC,North Carolina,United States,South,2019,3722920,209867,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,17977c6b-af46-4f83-9f7c-d8bcd88aa960,13.36,10.1,11.53,3.96,9.06,9.78,2.45,0.68,5.57,5.49,8.62,0,5.15,7.19,12.23,15.37,5.61,11.67,2.38,8.18,8,142.2,2393.6,medium,,,,,,2019-02-15T07:49:00Z,NC_Fayetteville_v19.1.csv
Fayetteville,NC,North Carolina,United States,South,2019,3722920,209867,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,4a544f69-38a7-4c9e-a9c4-cf71dfb3e3ed,35.2,29.63,32.2,0,47.08,34.51,31.14,26.88,16.78,23.29,37.43,33.61,29,54.79,49.67,44.75,27.4,42.38,25.52,36.39,36,795.6,286.7,medium,,,,,,2019-02-22T10:04:00Z,NC_Fayetteville_v19.2.csv
Fayetteville,NC,North Carolina,United States,South,2019,3722920,209867,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,76d4ac86-3069-44dc-bdc7-2f399c141d3b,13.36,10.1,11.53,3.96,9.06,9.78,2.45,0.68,5.57,5.49,8.62,0,5.15,7.19,12.23,15.37,5.61,11.67,2.38,8.18,8,142.2,2393.6,medium,,,,,,2019-02-22T12:45:00Z,NC_Fayetteville_v19.3.csv
Fayetteville,NC,North Carolina,United States,South,2020,3722920,210432,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,d7f368f6-691a-4869-b455-4ee500c8f06e,13.37,10.17,11.39,3.96,9.06,9.75,4.5,1.32,5.26,5.64,8.5,0,5.62,7.38,13.49,8.36,5.61,9.72,2.38,8,8,139.4,2439.8,medium,,,,,,2020-02-20T08:53:00Z,NC_Fayetteville_v20.1.csv
Fayetteville,NC,North Carolina,United States,South,2021,3722920,211201,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,b170b055-d2ef-4dcd-ac7d-29df47dfb1f5,13.74,10.67,11.32,4.64,13.45,10.85,3.97,1.32,5.33,4.9,9.61,0,5.75,16.74,14.13,15.02,5.61,12.31,0.33,9.79,10,233.8,2381.8,medium,,,,,,2021-02-25T23:00:00Z,NC_Fayetteville_v21.1.csv
Fayetteville,NC,North Carolina,United States,South,2022,3722920,208497,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,880df22d-0331-4756-868a-b7bc055bf1d9,13.74,10.67,10.95,4.37,13.45,10.69,4.47,1.32,5.34,4.41,10.68,0,6.12,16.62,15.12,13.48,5.62,12.17,0.33,9.79,10,238,2382.3,medium,,,,,,2022-01-23T21:02:00Z,NC_Fayetteville_v22.1.csv
Fayetteville,NC,North Carolina,United States,South,2023,3722920,208697,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,d2b7378e-89af-495a-a6fb-00b58ceb9773,13.74,10.65,11.01,4.37,13.45,10.71,3.57,1.2,5.51,4.41,10.88,0,6,16.52,15.8,13.47,5.62,12.44,0.33,9.8,10,248.8,2397.3,medium,,,,,,2023-04-02T21:50:00Z,NC_Fayetteville_v23.1.csv
Fayetteville,NC,North Carolina,United States,South,2023,3722920,208697,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,9144af2c-a068-4de4-8cab-df5ead03d50a,13.74,10.65,11.01,4.37,13.52,10.72,3.57,1.2,6.51,4.41,10.88,0,6.23,16.53,15.8,13.65,5.62,12.5,0.33,9.86,10,246.8,2399,medium,,,,,,2023-08-24T10:11:00Z,NC_Fayetteville_v23.2.csv
Fayetteville,NC,North Carolina,United States,South,2023,3722920,208697,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,e8df10dc-ae66-417d-bdf4-217bcd71e25b,13.74,10.65,11.01,4.37,13.52,10.72,3.57,1.2,6.51,4.41,10.88,0,6.23,16.53,15.8,13.65,5.62,12.5,0.33,9.86,10,247.4,2399.1,medium,,,,,,2023-12-06T07:56:00Z,NC_Fayetteville_v23.3.csv
Fayetteville,NC,North Carolina,United States,South,2024,3722920,208697,35.0828,-78.9735,35,9b7787ba-7f62-4b9c-9a74-37a2887be070,2b0fac0a-e243-4088-918f-7153548a6f6e,13.74,10.65,11.01,4.37,13.52,10.72,3.57,1.2,6.51,5.31,10.88,0,6.34,16.21,16.07,13.65,5.62,12.61,0.33,9.85,10,247.5,2399.7,medium,,,,,,2024-03-12T09:15:00Z,NC_Fayetteville_v24.1.csv
Franklin,NC,North Carolina,United States,South,2023,3724640,4184,35.1794,-83.3807,35,c95e1d65-2ca7-4d9a-b2cd-43b30b76f895,f17d6603-e4c9-4518-896e-1a2c4ec5cfda,21.11,10.6,1.11,0,0,5.86,1.51,0,3.64,1.34,5.34,0.32,2.83,0,8.48,1.35,0,5.15,0,8.11,8,9.3,129.4,small,,,,,,2023-08-23T13:59:00Z,NC_Franklin_v23.1.csv
Franklin,NC,North Carolina,United States,South,2023,3724640,4184,35.1794,-83.3807,35,c95e1d65-2ca7-4d9a-b2cd-43b30b76f895,15ad8b96-537d-42d5-aa47-4fc6e4ddb338,21.11,10.6,1.11,0,0,5.86,1.51,0,3.64,1.34,5.34,0.32,2.83,0,8.48,1.35,0,5.15,0,8.11,8,9.3,129.4,small,,,,,,2023-12-06T07:56:00Z,NC_Franklin_v23.2.csv
